Date,Team,Opponent,Map,Kill,Death,Diff,Rating,Round Lose,Round Win,Tier
13/6/18,TurkeySpace Soldiers,BrazilSK,inf,26,18,8,1.52,11,16,1
13/6/18,TurkeySpace Soldiers,BrazilSK,cch,21,18,3,1.22,13,16,1
04/06/18,TurkeySpace Soldiers,United StatesRogue,inf,19,6,13,1.77,2,16,3
04/06/18,TurkeySpace Soldiers,United StatesRogue,ovp,6,16,-10,0.53,16,5,3
04/06/18,TurkeySpace Soldiers,United StatesRogue,mrg,21,15,6,1.4,8,16,3
03/06/18,TurkeySpace Soldiers,EuropeHeroic,mrg,24,18,6,1.43,11,16,1
03/06/18,TurkeySpace Soldiers,EuropeHeroic,cch,20,26,-6,1.05,16,19,1
03/06/18,TurkeySpace Soldiers,DenmarkOpTic,trn,17,21,-4,1.15,10,16,3
03/06/18,TurkeySpace Soldiers,DenmarkOpTic,inf,27,13,14,1.77,9,16,3
03/06/18,TurkeySpace Soldiers,DenmarkOpTic,mrg,19,18,1,1.14,16,7,3
02/06/18,TurkeySpace Soldiers,United StatesRogue,d2,16,20,-4,0.92,16,8,3
02/06/18,TurkeySpace Soldiers,North AmericaComplexity,d2,18,20,-2,1.13,10,16,2
26/5/18,TurkeySpace Soldiers,KazakhstanGambit,inf,12,21,-9,0.67,16,11,1
26/5/18,TurkeySpace Soldiers,KazakhstanGambit,d2,21,21,0,1.47,8,16,1
26/5/18,TurkeySpace Soldiers,KazakhstanGambit,mrg,12,16,-4,0.78,16,2,1
26/5/18,TurkeySpace Soldiers,PolandVirtus.pro,mrg,20,14,6,1.52,8,16,1
26/5/18,TurkeySpace Soldiers,PolandVirtus.pro,trn,27,17,10,1.71,9,16,1
25/5/18,TurkeySpace Soldiers,SerbiaValiance,d2,16,13,3,1.2,6,16,3
25/5/18,TurkeySpace Soldiers,SerbiaValiance,mrg,15,25,-10,0.7,14,16,3
25/5/18,TurkeySpace Soldiers,SerbiaValiance,inf,20,19,1,1.17,16,11,3
25/5/18,TurkeySpace Soldiers,EuropeHellRaisers,d2,11,18,-7,0.74,16,5,2
25/5/18,TurkeySpace Soldiers,EuropeHellRaisers,inf,22,19,3,1.21,16,7,2
25/5/18,TurkeySpace Soldiers,EuropeHellRaisers,mrg,29,22,7,1.5,14,16,2
17/5/18,TurkeySpace Soldiers,DenmarkOpTic,nuke,13,21,-8,0.91,16,5,3
17/5/18,TurkeySpace Soldiers,DenmarkOpTic,inf,6,20,-14,0.39,16,4,3
16/5/18,TurkeySpace Soldiers,North AmericaLiquid,inf,16,21,-5,0.86,16,7,1
16/5/18,TurkeySpace Soldiers,North AmericaLiquid,mrg,24,21,3,1.32,16,11,1
15/5/18,TurkeySpace Soldiers,AustraliaRenegades,inf,15,16,-1,1.17,7,16,1
26/4/18,TurkeySpace Soldiers,EuropeFaZe,trn,16,19,-3,0.99,16,8,1
26/4/18,TurkeySpace Soldiers,EuropeFaZe,inf,10,15,-5,0.62,16,5,1
24/4/18,TurkeySpace Soldiers,EuropeMOUZ,inf,26,22,4,1.3,16,11,1
24/4/18,TurkeySpace Soldiers,EuropeMOUZ,mrg,25,21,4,1.23,16,14,1
18/4/18,TurkeySpace Soldiers,KazakhstanGambit,trn,20,20,0,1.01,16,7,1
18/4/18,TurkeySpace Soldiers,DenmarkAstralis,inf,9,17,-8,0.66,16,2,1
14/4/18,TurkeySpace Soldiers,KazakhstanGambit,trn,19,11,8,1.48,3,16,1
14/4/18,TurkeySpace Soldiers,KazakhstanGambit,cbl,19,11,8,1.38,7,16,1
13/4/18,TurkeySpace Soldiers,DenmarkNorth,nuke,33,21,12,1.56,14,16,2
13/4/18,TurkeySpace Soldiers,DenmarkNorth,cbl,21,17,4,1.52,7,16,2
13/4/18,TurkeySpace Soldiers,FranceEnvy,inf,22,16,6,1.43,9,16,2
13/4/18,TurkeySpace Soldiers,FranceEnvy,cbl,21,15,6,1.35,9,16,2
13/4/18,TurkeySpace Soldiers,FranceEnvy,trn,13,22,-9,0.85,16,10,2
12/04/18,TurkeySpace Soldiers,DenmarkHeroic,ovp,30,26,4,1.53,14,16,1
12/04/18,TurkeySpace Soldiers,DenmarkHeroic,cbl,14,15,-1,1.25,8,16,1
11/04/18,TurkeySpace Soldiers,EuropeHellRaisers,inf,20,14,6,1.34,8,16,2
11/04/18,TurkeySpace Soldiers,EuropeHellRaisers,cbl,28,12,16,2.07,6,16,2
10/04/18,TurkeySpace Soldiers,DenmarkAstralis,inf,10,17,-7,0.78,16,4,1
10/04/18,TurkeySpace Soldiers,DenmarkAstralis,mrg,23,19,4,1.15,16,14,1
05/04/18,TurkeySpace Soldiers,DenmarkNorth,cbl,19,23,-4,0.9,13,16,2
05/04/18,TurkeySpace Soldiers,DenmarkNorth,inf,19,17,2,1.3,9,16,2
04/04/18,TurkeySpace Soldiers,Swedenfnatic,cbl,17,25,-8,0.91,14,16,1
04/04/18,TurkeySpace Soldiers,Swedenfnatic,mrg,20,24,-4,1.17,16,11,1
03/04/18,TurkeySpace Soldiers,PolandVirtus.pro,trn,25,10,15,2.01,4,16,1
03/04/18,TurkeySpace Soldiers,PolandVirtus.pro,cbl,21,11,10,1.72,4,16,1
02/04/18,TurkeySpace Soldiers,KazakhstanGambit,inf,23,17,6,1.57,8,16,1
02/04/18,TurkeySpace Soldiers,KazakhstanGambit,nuke,42,34,8,1.4,25,23,1
02/04/18,TurkeySpace Soldiers,KazakhstanGambit,cbl,10,10,0,1.18,2,16,1
28/3/18,TurkeySpace Soldiers,SwedenGODSENT,mrg,24,27,-3,0.96,17,19,2
28/3/18,TurkeySpace Soldiers,SwedenGODSENT,cch,26,18,8,1.42,11,16,2
28/3/18,TurkeySpace Soldiers,SwedenGODSENT,inf,32,26,6,1.46,17,19,2
26/3/18,TurkeySpace Soldiers,SwedenGODSENT,inf,21,21,0,1.06,16,13,2
26/3/18,TurkeySpace Soldiers,SwedenGODSENT,nuke,17,21,-4,0.99,16,8,2
26/3/18,TurkeySpace Soldiers,SwedenGODSENT,mrg,21,19,2,1.18,12,16,2
25/3/18,TurkeySpace Soldiers,DenmarkNorth,inf,22,15,7,1.45,8,16,2
25/3/18,TurkeySpace Soldiers,DenmarkNorth,nuke,30,20,10,1.52,16,11,2
25/3/18,TurkeySpace Soldiers,DenmarkNorth,cbl,34,28,6,1.39,16,19,2
25/3/18,TurkeySpace Soldiers,BulgariaBpro,mrg,29,15,14,1.71,9,16,3
25/3/18,TurkeySpace Soldiers,BulgariaBpro,nuke,32,17,15,1.98,9,16,3
23/3/18,TurkeySpace Soldiers,NorwayNOREG,cbl,22,19,3,1.37,11,16,3
23/3/18,TurkeySpace Soldiers,NorwayNOREG,nuke,22,24,-2,1.32,14,16,3
22/3/18,TurkeySpace Soldiers,FranceEnvy,cch,20,14,6,1.52,5,16,2
22/3/18,TurkeySpace Soldiers,FranceEnvy,trn,37,21,16,2,12,16,2
22/3/18,TurkeySpace Soldiers,PolandAGO,nuke,21,13,8,1.98,2,16,3
21/3/18,TurkeySpace Soldiers,PolandAGO,mrg,24,11,13,2.02,4,16,3
18/3/18,TurkeySpace Soldiers,Swedenfnatic,mrg,20,22,-2,1.09,16,14,1
18/3/18,TurkeySpace Soldiers,Swedenfnatic,inf,23,26,-3,1.13,16,19,1
18/3/18,TurkeySpace Soldiers,Swedenfnatic,cbl,18,19,-1,1,16,12,1
17/3/18,TurkeySpace Soldiers,RussiaRussia,nuke,17,23,-6,0.97,11,16,3
17/3/18,TurkeySpace Soldiers,RussiaRussia,cbl,33,13,20,2.39,6,16,3
17/3/18,TurkeySpace Soldiers,SwedenGODSENT,cch,13,18,-5,0.92,10,16,2
17/3/18,TurkeySpace Soldiers,SwedenGODSENT,mrg,31,23,8,1.68,14,16,2
15/3/18,TurkeySpace Soldiers,AustraliaORDER,trn,22,17,5,1.26,10,16,3
15/3/18,TurkeySpace Soldiers,AustraliaORDER,cch,24,17,7,1.35,9,16,3
15/3/18,TurkeySpace Soldiers,BrazilTeamOne,mrg,24,20,4,1.21,16,11,3
15/3/18,TurkeySpace Soldiers,BrazilTeamOne,trn,24,17,7,1.31,11,16,3
15/3/18,TurkeySpace Soldiers,South AfricaBravado,cbl,32,18,14,1.59,11,16,3
15/3/18,TurkeySpace Soldiers,South AfricaBravado,trn,18,13,5,1.49,7,16,3
14/3/18,TurkeySpace Soldiers,IndonesiaRecca,cbl,24,8,16,1.89,6,16,3
14/3/18,TurkeySpace Soldiers,FranceLimitless,cch,29,19,10,1.59,11,16,3
14/3/18,TurkeySpace Soldiers,ArgentinaIsurus,trn,16,17,-1,1.07,11,16,3
08/03/18,TurkeySpace Soldiers,FranceG2,cch,28,22,6,1.35,14,16,1
08/03/18,TurkeySpace Soldiers,FranceG2,cbl,20,15,5,1.59,5,16,1
06/03/18,TurkeySpace Soldiers,UkraineNatus Vincere,mrg,24,17,7,1.43,16,8,1
06/03/18,TurkeySpace Soldiers,UkraineNatus Vincere,inf,25,14,11,1.74,6,16,1
25/2/18,TurkeySpace Soldiers,PolandAGO,inf,14,22,-8,1.07,16,13,3
25/2/18,TurkeySpace Soldiers,PolandAGO,trn,27,17,10,1.62,9,16,3
25/2/18,TurkeySpace Soldiers,PolandAGO,cbl,14,19,-5,0.81,16,10,3
25/2/18,TurkeySpace Soldiers,SwedenGODSENT,mrg,25,16,9,1.56,11,16,2
25/2/18,TurkeySpace Soldiers,SwedenGODSENT,cch,23,15,8,1.53,10,16,2
24/2/18,TurkeySpace Soldiers,BulgariaWindigo,inf,25,11,14,1.93,7,16,3
24/2/18,TurkeySpace Soldiers,BulgariaWindigo,mrg,27,21,6,1.31,14,16,3
24/2/18,TurkeySpace Soldiers,BulgariaWindigo,trn,13,16,-3,0.74,16,8,3
16/2/18,TurkeySpace Soldiers,SwedenNinjas in Pyjamas,cch,21,21,0,1.11,16,10,1
15/2/18,TurkeySpace Soldiers,SwedenNinjas in Pyjamas,trn,27,26,1,1.14,19,15,1
15/2/18,TurkeySpace Soldiers,EuropeLDLC,inf,22,7,15,2.09,1,16,3
15/2/18,TurkeySpace Soldiers,EuropeLDLC,cbl,22,19,3,1.1,16,11,3
14/2/18,TurkeySpace Soldiers,DenmarkHeroic,trn,26,11,15,1.94,5,16,1
14/2/18,TurkeySpace Soldiers,DenmarkHeroic,cbl,16,12,4,1.55,1,16,1
07/02/18,TurkeySpace Soldiers,KazakhstanAVANGAR,cch,30,18,12,1.5,16,12,3
07/02/18,TurkeySpace Soldiers,KazakhstanAVANGAR,ovp,19,25,-6,0.76,16,14,3
05/02/18,TurkeySpace Soldiers,SwedenGODSENT,inf,39,24,15,1.8,16,19,2
05/02/18,TurkeySpace Soldiers,SwedenGODSENT,cbl,25,7,18,2.06,4,16,2
01/02/18,TurkeySpace Soldiers,PolandAGO,mrg,15,20,-5,1.02,16,8,3
01/02/18,TurkeySpace Soldiers,PolandAGO,cbl,26,14,12,1.63,9,16,3
01/02/18,TurkeySpace Soldiers,PolandAGO,trn,24,24,0,1.1,16,14,3
01/02/18,TurkeySpace Soldiers,RussiaFORZE,trn,32,18,14,1.74,12,16,2
01/02/18,TurkeySpace Soldiers,FrancePressZ,mrg,15,9,6,1.3,3,16,3
30/1/18,TurkeySpace Soldiers,SlovakiaeXtatus,inf,36,28,8,1.49,19,22,3
30/1/18,TurkeySpace Soldiers,SlovakiaeXtatus,cch,19,17,2,1.41,6,16,3
29/1/18,TurkeySpace Soldiers,FranceEnvy,inf,10,17,-7,0.63,16,5,2
29/1/18,TurkeySpace Soldiers,FranceEnvy,cch,22,24,-2,1.28,16,13,2
23/1/18,TurkeySpace Soldiers,EuropeMOUZ,mrg,20,22,-2,1.05,16,13,1
22/1/18,TurkeySpace Soldiers,GermanyBIG,cbl,14,16,-2,1.09,8,16,3
22/1/18,TurkeySpace Soldiers,KazakhstanGambit,trn,20,19,1,1.21,16,13,1
20/1/18,TurkeySpace Soldiers,United StatesCloud9,cbl,20,24,-4,1.06,13,16,1
20/1/18,TurkeySpace Soldiers,BrazilSK,mrg,23,22,1,1.05,16,13,1
15/1/18,TurkeySpace Soldiers,EuropeMOUZ,mrg,30,22,8,1.37,17,19,1
14/1/18,TurkeySpace Soldiers,United StatesMisfits,trn,27,19,8,1.46,13,16,3
13/1/18,TurkeySpace Soldiers,KazakhstanAVANGAR,mrg,20,16,4,1.47,9,16,3
12/01/18,TurkeySpace Soldiers,GermanySprout,cbl,23,18,5,1.32,16,11,2
07/01/18,TurkeySpace Soldiers,UkraineNatus Vincere,trn,15,19,-4,0.98,16,8,1
07/01/18,TurkeySpace Soldiers,UkraineNatus Vincere,mrg,25,19,6,1.28,14,16,1
07/01/18,TurkeySpace Soldiers,UkraineNatus Vincere,inf,14,19,-5,0.83,16,10,1
07/01/18,TurkeySpace Soldiers,PolandAGO,trn,18,22,-4,0.98,16,12,3
07/01/18,TurkeySpace Soldiers,PolandAGO,mrg,31,31,0,1.28,22,18,3
06/01/18,TurkeySpace Soldiers,SlovakiaeXtatus,inf,25,21,4,1.34,13,16,3
06/01/18,TurkeySpace Soldiers,SlovakiaeXtatus,mrg,21,16,5,1.56,9,16,3
06/01/18,TurkeySpace Soldiers,SlovakiaeXtatus,ovp,11,24,-13,0.78,16,12,3
06/01/18,TurkeySpace Soldiers,AustraliaChiefs,cbl,19,18,1,1.08,9,16,3
06/01/18,TurkeySpace Soldiers,PolandAGO,cbl,26,20,6,1.32,16,11,3
05/01/18,TurkeySpace Soldiers,CanadaRise Nation,mrg,19,15,4,1.33,7,16,3
26/11/17,TurkeySpace Soldiers,Swedenfnatic,inf,22,23,-1,1.23,14,16,1
26/11/17,TurkeySpace Soldiers,Swedenfnatic,cbl,19,20,-1,1.05,16,10,1
26/11/17,TurkeySpace Soldiers,Swedenfnatic,mrg,21,16,5,1.44,6,16,1
26/11/17,TurkeySpace Soldiers,SwedenGODSENT,inf,17,19,-2,1.21,16,8,2
26/11/17,TurkeySpace Soldiers,SwedenGODSENT,mrg,15,17,-2,1.1,16,6,2
26/11/17,TurkeySpace Soldiers,SwedenGODSENT,cch,37,16,21,2.24,12,16,2
25/11/17,TurkeySpace Soldiers,FranceEnvy,inf,21,16,5,1.18,9,16,2
25/11/17,TurkeySpace Soldiers,FranceEnvy,cch,22,16,6,1.45,8,16,2
25/11/17,TurkeySpace Soldiers,NorwayNOREG,mrg,18,12,6,1.61,5,16,3
25/11/17,TurkeySpace Soldiers,NorwayNOREG,nuke,13,20,-7,0.86,16,6,3
25/11/17,TurkeySpace Soldiers,NorwayNOREG,cch,24,25,-1,1.21,14,16,3
24/11/17,TurkeySpace Soldiers,RussiaQuantum Bellator Fire,inf,17,18,-1,1.18,16,7,3
24/11/17,TurkeySpace Soldiers,GermanyBIG,cch,29,19,10,1.49,12,16,3
23/11/17,TurkeySpace Soldiers,BelarusNemiga,ovp,26,13,13,1.86,6,16,3
23/11/17,TurkeySpace Soldiers,SpainWololos,ovp,21,23,-2,1.02,15,15,3
16/11/17,TurkeySpace Soldiers,PolandVirtus.pro,mrg,27,18,9,1.5,13,16,1
16/11/17,TurkeySpace Soldiers,PolandVirtus.pro,cch,17,12,5,1.55,4,16,1
15/11/17,TurkeySpace Soldiers,SlovakiaeXtatus,cbl,35,31,4,1.37,22,20,3
15/11/17,TurkeySpace Soldiers,SlovakiaeXtatus,mrg,15,19,-4,1.01,16,6,3
14/11/17,TurkeySpace Soldiers,FranceaAa,cch,24,8,16,1.88,3,16,3
14/11/17,TurkeySpace Soldiers,FranceaAa,ovp,16,13,3,1.3,6,16,3
14/11/17,TurkeySpace Soldiers,FranceaAa,cbl,18,18,0,0.99,16,7,3
12/11/17,TurkeySpace Soldiers,DenmarkNorth Academy,trn,21,23,-2,1.15,16,14,3
12/11/17,TurkeySpace Soldiers,DenmarkNorth Academy,cbl,29,24,5,1.24,19,15,3
12/11/17,TurkeySpace Soldiers,EuropeMANS NOT HOT,ovp,33,21,12,1.79,13,16,3
12/11/17,TurkeySpace Soldiers,EuropeMANS NOT HOT,cch,22,22,0,1.18,13,16,3
12/11/17,TurkeySpace Soldiers,GermanySeed,cbl,39,28,11,1.41,20,22,3
12/11/17,TurkeySpace Soldiers,GermanySeed,mrg,21,19,2,1.13,9,16,3
12/11/17,TurkeySpace Soldiers,DenmarkBBSP,cbl,16,10,6,1.5,4,16,3
12/11/17,TurkeySpace Soldiers,DenmarkBBSP,inf,16,17,-1,1.09,8,16,3
09/11/17,TurkeySpace Soldiers,SwedenSingularity,inf,33,29,4,1.23,17,19,3
09/11/17,TurkeySpace Soldiers,KazakhstanGambit,mrg,22,23,-1,1.02,16,13,1
09/11/17,TurkeySpace Soldiers,FinlandiGame.com,mrg,32,18,14,1.63,12,16,3
08/11/17,TurkeySpace Soldiers,FinlandSJ,mrg,27,8,19,2.33,4,16,3
08/11/17,TurkeySpace Soldiers,PolandAGO,trn,12,19,-7,0.87,16,7,3
08/11/17,TurkeySpace Soldiers,PolandKinguin,cbl,9,19,-10,0.5,16,3,3
05/11/17,TurkeySpace Soldiers,FranceEnvy,inf,29,19,10,1.75,10,16,2
05/11/17,TurkeySpace Soldiers,FranceEnvy,cbl,23,12,11,1.79,5,16,2
04/11/17,TurkeySpace Soldiers,EuropeOpTic,mrg,38,30,8,1.39,20,22,3
04/11/17,TurkeySpace Soldiers,EuropeOpTic,cch,15,13,2,1.35,3,16,3
04/11/17,TurkeySpace Soldiers,EuropeOpTic,ovp,14,20,-6,0.77,16,7,3
04/11/17,TurkeySpace Soldiers,FranceEnvy,cch,24,15,9,1.76,6,16,2
04/11/17,TurkeySpace Soldiers,FranceEnvy,inf,18,15,3,1.27,9,16,2
04/11/17,TurkeySpace Soldiers,FranceEnvy,ovp,10,20,-10,0.64,16,10,2
03/11/17,TurkeySpace Soldiers,PolandPRIDE,trn,21,12,9,1.59,6,16,3
03/11/17,TurkeySpace Soldiers,PolandPRIDE,cbl,16,14,2,1.18,7,16,3
03/11/17,TurkeySpace Soldiers,PolandPRIDE,mrg,19,22,-3,1.1,16,11,3
03/11/17,TurkeySpace Soldiers,EuropeOpTic,trn,19,22,-3,1.16,16,13,3
03/11/17,TurkeySpace Soldiers,SlovakiaeXtatus,trn,24,13,11,1.71,8,16,3
01/11/17,TurkeySpace Soldiers,UkraineNatus Vincere,ovp,26,28,-2,1.15,19,17,1
01/11/17,TurkeySpace Soldiers,UkraineNatus Vincere,trn,22,17,5,1.46,9,16,1
01/11/17,TurkeySpace Soldiers,UkraineNatus Vincere,cbl,22,23,-1,1.02,16,14,1
26/10/17,TurkeySpace Soldiers,DenmarkNot Academy,cch,25,15,10,1.72,8,16,3
26/10/17,TurkeySpace Soldiers,GermanySeed,cch,17,14,3,1.35,6,16,3
25/10/17,TurkeySpace Soldiers,LithuaniaCHAOS,trn,21,18,3,1.27,11,16,3
25/10/17,TurkeySpace Soldiers,United KingdomEndpoint,ovp,24,21,3,1.52,11,16,2
24/10/17,TurkeySpace Soldiers,Lithuania1337HUANIA,ovp,19,12,7,1.52,5,16,3
18/10/17,TurkeySpace Soldiers,RomaniaInvictus Aquilas,cch,18,7,11,1.79,1,16,3
17/10/17,TurkeySpace Soldiers,DenmarkFragsters,mrg,20,21,-1,0.96,16,14,3
17/10/17,TurkeySpace Soldiers,SlovakiaeXtatus,cbl,20,13,7,1.56,7,16,3
15/10/17,TurkeySpace Soldiers,Bulgariaex-Outlaws,mrg,27,11,16,2.08,5,16,3
15/10/17,TurkeySpace Soldiers,EuropeHellRaisers,cbl,30,19,11,1.59,14,16,2
15/10/17,TurkeySpace Soldiers,SerbiaBinary Dragons,cch,25,9,16,2.13,3,16,3
12/10/17,TurkeySpace Soldiers,FinlandHAVU,cch,24,15,9,1.66,6,16,2
12/10/17,TurkeySpace Soldiers,FinlandHAVU,ovp,32,29,3,1.29,20,22,2
11/10/17,TurkeySpace Soldiers,FinlandHAVU,trn,27,5,22,2.41,2,16,2
11/10/17,TurkeySpace Soldiers,FinlandHAVU,inf,15,8,7,1.31,5,16,2
11/10/17,TurkeySpace Soldiers,FinlandHAVU,cch,18,21,-3,1.15,16,8,2
11/10/17,TurkeySpace Soldiers,RussiaFlipSid3,trn,17,17,0,0.98,16,10,3
09/10/17,TurkeySpace Soldiers,PolandAGO,cch,24,13,11,1.6,7,16,3
09/10/17,TurkeySpace Soldiers,PolandAGO,trn,24,22,2,1.1,14,16,3
05/10/17,TurkeySpace Soldiers,PolandKinguin,trn,25,11,14,2.01,5,16,3
05/10/17,TurkeySpace Soldiers,PolandKinguin,cch,22,24,-2,1.02,16,13,3
05/10/17,TurkeySpace Soldiers,PolandKinguin,mrg,37,18,19,1.98,14,16,3
04/10/17,TurkeySpace Soldiers,TurkeyOrion,ovp,23,8,15,2.02,4,16,3
04/10/17,TurkeySpace Soldiers,TurkeyOrion,cch,19,15,4,1.43,9,16,3
04/10/17,TurkeySpace Soldiers,FinlandHAVU,ovp,15,18,-3,0.93,16,9,2
04/10/17,TurkeySpace Soldiers,FinlandHAVU,cch,12,18,-6,0.78,16,5,2
04/10/17,TurkeySpace Soldiers,FinlandHAVU,inf,31,16,15,1.75,11,16,2
03/10/17,TurkeySpace Soldiers,FranceEnvy,cbl,24,19,5,1.57,10,16,2
03/10/17,TurkeySpace Soldiers,FranceEnvy,cch,26,16,10,1.31,10,16,2
03/10/17,TurkeySpace Soldiers,TurkeyDarkPassage,ovp,24,10,14,1.98,5,16,3
03/10/17,TurkeySpace Soldiers,TurkeyDarkPassage,inf,26,7,19,2.27,1,16,3
03/10/17,TurkeySpace Soldiers,KazakhstanAVANGAR,cch,32,19,13,1.49,13,16,3
03/10/17,TurkeySpace Soldiers,KazakhstanAVANGAR,cbl,17,20,-3,0.91,16,11,3
03/10/17,TurkeySpace Soldiers,KazakhstanAVANGAR,trn,25,11,14,1.84,6,16,3
02/10/17,TurkeySpace Soldiers,SwedenNinjas in Pyjamas,trn,28,21,7,1.42,16,12,1
02/10/17,TurkeySpace Soldiers,SwedenNinjas in Pyjamas,cch,30,20,10,1.68,12,16,1
02/10/17,TurkeySpace Soldiers,SwedenNinjas in Pyjamas,mrg,30,22,8,1.3,19,15,1
01/10/17,TurkeySpace Soldiers,DenmarkNorth Academy,inf,31,16,15,1.6,13,16,3
01/10/17,TurkeySpace Soldiers,DenmarkNorth Academy,ovp,24,27,-3,1.12,17,19,3
01/10/17,TurkeySpace Soldiers,GermanyBIG,ovp,30,20,10,1.53,13,16,3
01/10/17,TurkeySpace Soldiers,GermanyBIG,cch,33,28,5,1.32,18,22,3
29/9/17,TurkeySpace Soldiers,PolandVirtus.pro,inf,12,18,-6,0.72,16,4,1
29/9/17,TurkeySpace Soldiers,PolandVirtus.pro,cbl,21,7,14,2.02,2,16,1
29/9/17,TurkeySpace Soldiers,PolandVirtus.pro,mrg,26,22,4,1.21,14,16,1
29/9/17,TurkeySpace Soldiers,PolandVirtus.pro,cch,20,19,1,1.12,16,6,1
29/9/17,TurkeySpace Soldiers,PolandVirtus.pro,trn,18,27,-9,0.86,19,15,1
28/9/17,TurkeySpace Soldiers,FranceEnVyUs Academy,inf,25,25,0,1.14,16,19,3
28/9/17,TurkeySpace Soldiers,FranceEnVyUs Academy,cch,19,18,1,1.14,12,16,3
25/9/17,TurkeySpace Soldiers,RussiaFlipSid3,cch,18,15,3,1.09,9,16,3
25/9/17,TurkeySpace Soldiers,RussiaFlipSid3,ovp,22,18,4,1.15,11,16,3
24/9/17,TurkeySpace Soldiers,CanadaRise Nation,trn,24,11,13,1.76,4,16,3
24/9/17,TurkeySpace Soldiers,CanadaRise Nation,inf,21,15,6,1.32,7,16,3
24/9/17,TurkeySpace Soldiers,PolandKinguin,ovp,26,19,7,1.45,12,16,3
23/9/17,TurkeySpace Soldiers,AustraliaGrayhound,mrg,27,18,9,1.45,13,16,3
20/9/17,TurkeySpace Soldiers,DenmarkNorth,trn,29,11,18,2.37,5,16,2
20/9/17,TurkeySpace Soldiers,DenmarkNorth,cbl,31,22,9,1.51,15,19,2
20/9/17,TurkeySpace Soldiers,EuropeLDLC,cch,29,20,9,1.61,16,12,3
19/9/17,TurkeySpace Soldiers,RussiaDreamEaters,trn,27,16,11,1.49,11,16,3
17/9/17,TurkeySpace Soldiers,SwedenNinjas in Pyjamas,mrg,11,18,-7,0.61,16,4,1
17/9/17,TurkeySpace Soldiers,SwedenNinjas in Pyjamas,cch,17,22,-5,0.95,16,10,1
13/9/17,TurkeySpace Soldiers,KazakhstanGambit,mrg,19,18,1,1.04,16,10,1
13/9/17,TurkeySpace Soldiers,KazakhstanGambit,cch,25,19,6,1.34,14,16,1
06/09/17,TurkeySpace Soldiers,DenmarkTricked,ovp,18,21,-3,0.93,16,10,3
06/09/17,TurkeySpace Soldiers,DenmarkTricked,mrg,19,17,2,1.36,10,16,3
04/09/17,TurkeySpace Soldiers,RussiaFlipSid3,trn,21,17,4,1.19,9,16,3
04/09/17,TurkeySpace Soldiers,RussiaFlipSid3,cch,15,10,5,1.56,2,16,3
03/09/17,TurkeySpace Soldiers,DenmarkFragsters,trn,22,18,4,1.35,10,16,3
03/09/17,TurkeySpace Soldiers,DenmarkFragsters,ovp,22,22,0,1.17,16,13,3
03/09/17,TurkeySpace Soldiers,EuropeMOUZ,mrg,28,18,10,1.56,13,16,1
03/09/17,TurkeySpace Soldiers,EuropeMOUZ,cch,24,16,8,1.56,7,16,1
03/09/17,TurkeySpace Soldiers,SerbiaBinary Dragons,trn,20,12,8,1.49,9,16,3
03/09/17,TurkeySpace Soldiers,SerbiaBinary Dragons,cch,26,25,1,1.19,16,19,3
02/09/17,TurkeySpace Soldiers,NorwayDignitas,ovp,22,19,3,1.2,12,16,2
02/09/17,TurkeySpace Soldiers,SyriaAnonymous,cch,27,12,15,2.55,3,16,3
31/8/17,TurkeySpace Soldiers,EuropeLDLC,ovp,16,24,-8,0.87,16,14,3
31/8/17,TurkeySpace Soldiers,EuropeLDLC,cch,22,13,9,1.73,6,16,3
30/8/17,TurkeySpace Soldiers,PolandKinguin,mrg,21,15,6,1.58,4,16,3
30/8/17,TurkeySpace Soldiers,PolandKinguin,cbl,27,7,20,2.59,2,16,3
29/8/17,TurkeySpace Soldiers,DenmarkHeroic,trn,15,22,-7,0.86,16,11,1
29/8/17,TurkeySpace Soldiers,DenmarkHeroic,ovp,13,14,-1,1.03,5,16,1
27/8/17,TurkeySpace Soldiers,EuropeHellRaisers,ovp,33,19,14,1.92,13,16,2
27/8/17,TurkeySpace Soldiers,EuropeHellRaisers,cch,25,14,11,1.92,6,16,2
27/8/17,TurkeySpace Soldiers,RussiaSpirit Academy,ovp,33,20,13,1.75,14,16,3
27/8/17,TurkeySpace Soldiers,RussiaSpirit Academy,cch,23,16,7,1.56,9,16,3
27/8/17,TurkeySpace Soldiers,Spainx6tence,cbl,19,12,7,1.69,5,16,3
27/8/17,TurkeySpace Soldiers,Spainx6tence,inf,20,17,3,1.32,10,16,3
27/8/17,TurkeySpace Soldiers,IsraelcoREA,cbl,28,17,11,1.61,11,16,3
27/8/17,TurkeySpace Soldiers,IsraelcoREA,mrg,21,10,11,1.87,3,16,3
26/8/17,TurkeySpace Soldiers,RussiaVega Squadron,mrg,19,18,1,0.94,16,10,3
17/8/17,TurkeySpace Soldiers,FranceEnvy,cbl,12,18,-6,0.79,16,3,2
17/8/17,TurkeySpace Soldiers,EuropeHellRaisers,mrg,26,21,5,1.32,16,13,2
17/8/17,TurkeySpace Soldiers,EuropeLDLC,cbl,33,22,11,1.78,16,13,3
16/8/17,TurkeySpace Soldiers,FinlandVITALIS,cch,30,6,24,2.78,2,16,3
16/8/17,TurkeySpace Soldiers,FinlandVITALIS,ovp,26,18,8,1.56,12,16,3
15/8/17,TurkeySpace Soldiers,DenmarkNorth Academy,mrg,20,15,5,1.39,10,16,3
